presynaptic_ID;counts;postsynaptic_ID;symbol;optic_lobe_id;hemisphere;dorso-ventral
720575940615738271;3;720575940623180799;TmY10;R471;R;D
720575940623125793;3;720575940623180799;C3;R471;R;D
720575940619057492;3;720575940623180799;Dm12;R471;R;D
720575940623311203;2;720575940623180799;;R471;R;D
720575940634916759;2;720575940623180799;;R471;R;D
720575940624165144;2;720575940623180799;;R471;R;D
720575940637850970;2;720575940623180799;;R471;R;D
720575940637665136;2;720575940623180799;L4;R471;R;D
720575940616123198;1;720575940623180799;;R471;R;D
720575940611935637;1;720575940623180799;;R471;R;D
720575940629318351;1;720575940623180799;;R471;R;D
720575940620136613;1;720575940623180799;;R471;R;D
720575940616095605;1;720575940623180799;;R471;R;D
720575940625531832;1;720575940623180799;;R471;R;D
720575940617055062;1;720575940623180799;;R471;R;D
720575940627036541;1;720575940623180799;;R471;R;D
720575940555991936;1;720575940623180799;;R471;R;D
720575940629502538;1;720575940623180799;PS125;R471;R;D
720575940623679368;1;720575940623180799;;R471;R;D
720575940629070747;31;720575940625164076;L3;R452;R;D
720575940612413026;30;720575940625164076;CT1;R452;R;D
720575940630595103;30;720575940625164076;Mi4;R452;R;D
720575940625151928;8;720575940625164076;Mi13;R452;R;D
720575940626641683;7;720575940625164076;Tm16;R452;R;D
720575940619955393;7;720575940625164076;TmY17;R452;R;D
720575940624129891;6;720575940625164076;Tm16;R452;R;D
720575940644624032;6;720575940625164076;Dm12;R452;R;D
720575940627904529;4;720575940625164076;L4;R452;R;D
720575940639575203;4;720575940625164076;Tm16;R452;R;D
720575940620786113;3;720575940625164076;L4;R452;R;D
720575940626645189;2;720575940625164076;;R452;R;D
720575940616782365;2;720575940625164076;;R452;R;D
720575940631829644;2;720575940625164076;;R452;R;D
720575940640633432;2;720575940625164076;Dm12;R452;R;D
720575940624553736;2;720575940625164076;;R452;R;D
720575940612570993;2;720575940625164076;;R452;R;D
720575940629502538;2;720575940625164076;PS125;R452;R;D
720575940626372610;2;720575940625164076;C2;R452;R;D
720575940618759803;2;720575940625164076;;R452;R;D
720575940635608983;2;720575940625164076;ML1;R452;R;D
720575940613065130;1;720575940625164076;;R452;R;D
720575940612925146;1;720575940625164076;;R452;R;D
720575940592196418;1;720575940625164076;;R452;R;D
720575940630122870;1;720575940625164076;;R452;R;D
720575940621779497;1;720575940625164076;;R452;R;D
720575940403320706;1;720575940625164076;;R452;R;D
720575940458124238;1;720575940625164076;;R452;R;D
720575940641471540;1;720575940625164076;;R452;R;D
720575940621795822;1;720575940625164076;;R452;R;D
720575940625164332;1;720575940625164076;;R452;R;D
720575940613771246;1;720575940625164076;;R452;R;D
720575940601352619;1;720575940625164076;;R452;R;D
720575940634351330;1;720575940625164076;TmY15;R452;R;D
720575940626263634;1;720575940625164076;;R452;R;D
720575940617409349;1;720575940625164076;;R452;R;D
720575940631903183;1;720575940625164076;Dm12;R452;R;D
720575940620074887;1;720575940625164076;Mi4;R452;R;D
720575940632367431;1;720575940625164076;;R452;R;D
720575940613952479;1;720575940625164076;Mi4;R452;R;D
720575940628839185;1;720575940625164076;ML1;R452;R;D
720575940628443962;1;720575940625164076;;R452;R;D
720575940628067836;13;720575940624565296;Mi4;R454;R;D
720575940612413026;13;720575940624565296;CT1;R454;R;D
720575940607940226;12;720575940624565296;Tm16;R454;R;D
720575940491548351;3;720575940624565296;chunk-N.I.;R454;R;D
720575940618380518;2;720575940624565296;Dm12;R454;R;D
720575940632058063;2;720575940624565296;C3;R454;R;D
720575940622789409;2;720575940624565296;Mi4;R454;R;D
720575940630591358;2;720575940624565296;;R454;R;D
720575940640395891;2;720575940624565296;;R454;R;D
720575940629683279;1;720575940624565296;;R454;R;D
720575940623081942;1;720575940624565296;;R454;R;D
720575940616450246;1;720575940624565296;;R454;R;D
720575940629916571;1;720575940624565296;;R454;R;D
720575940592886530;1;720575940624565296;;R454;R;D
720575940612003938;1;720575940624565296;;R454;R;D
720575940628215378;31;720575940620229467;L3;R451;R;D
720575940619854715;24;720575940620229467;Mi4;R451;R;D
720575940612413026;18;720575940620229467;CT1;R451;R;D
720575940621283348;9;720575940620229467;Tm16;R451;R;D
720575940647488308;5;720575940620229467;Tm16;R451;R;D
720575940614844566;5;720575940620229467;C3;R451;R;D
720575940628360469;4;720575940620229467;Dm12;R451;R;D
720575940631237431;4;720575940620229467;pMP7;R451;R;D
720575940643559972;3;720575940620229467;Tm1;R451;R;D
720575940629502538;2;720575940620229467;PS125;R451;R;D
720575940618593465;2;720575940620229467;;R451;R;D
720575940632329547;2;720575940620229467;ML1;R451;R;D
720575940625942078;2;720575940620229467;;R451;R;D
720575940642043021;2;720575940620229467;Mi13;R451;R;D
720575940639506758;1;720575940620229467;TmY15;R451;R;D
720575940625113417;1;720575940620229467;;R451;R;D
720575940644408087;1;720575940620229467;TmY17;R451;R;D
720575940564374047;1;720575940620229467;;R451;R;D
720575940640845731;1;720575940620229467;;R451;R;D
720575940617387451;1;720575940620229467;;R451;R;D
720575940624368276;1;720575940620229467;;R451;R;D
720575940619604534;1;720575940620229467;;R451;R;D
720575940639076698;1;720575940620229467;;R451;R;D
720575940630149687;1;720575940620229467;;R451;R;D
720575940625966823;1;720575940620229467;TmY15;R451;R;D
720575940634422123;1;720575940620229467;Dm12;R451;R;D
720575940642937140;1;720575940620229467;;R451;R;D
720575940612980629;1;720575940620229467;;R451;R;D
720575940617576226;1;720575940620229467;;R451;R;D
720575940517510755;1;720575940620229467;;R451;R;D
720575940627323157;1;720575940620229467;;R451;R;D
720575940626076455;1;720575940620229467;Tm16;R451;R;D
720575940630927222;1;720575940620229467;L4;R451;R;D
720575940617373585;17;720575940626258874;L3;R473;R;D
720575940607270018;16;720575940626258874;Mi4;R473;R;D
720575940612413026;15;720575940626258874;CT1;R473;R;D
720575940632495890;10;720575940626258874;Tm16;R473;R;D
720575940618752845;6;720575940626258874;Tm2;R473;R;D
720575940619363520;5;720575940626258874;Y3;R473;R;D
720575940639097178;4;720575940626258874;Tm1;R473;R;D
720575940618044417;4;720575940626258874;L4;R473;R;D
720575940631248343;2;720575940626258874;Dm12;R473;R;D
720575940635338638;2;720575940626258874;;R473;R;D
720575940619057492;1;720575940626258874;Dm12;R473;R;D
720575940615850646;1;720575940626258874;;R473;R;D
720575940620153502;1;720575940626258874;;R473;R;D
720575940634109154;1;720575940626258874;TmY15;R473;R;D
720575940633263277;1;720575940626258874;L3;R473;R;D
720575940626520876;1;720575940626258874;;R473;R;D
720575940639823413;1;720575940626258874;;R473;R;D
720575940653625846;1;720575940626258874;;R473;R;D
720575940621005428;1;720575940626258874;;R473;R;D
720575940624908349;1;720575940626258874;;R473;R;D
720575940612778393;1;720575940626258874;;R473;R;D
720575940625033196;1;720575940626258874;;R473;R;D
720575940637830709;1;720575940626258874;;R473;R;D
720575940613499378;1;720575940626258874;;R473;R;D
720575940646606115;1;720575940626258874;;R473;R;D
720575940632696542;18;720575940629424254;Mi4;R489;R;D
720575940612413026;15;720575940629424254;CT1;R489;R;D
720575940636082783;6;720575940629424254;Tm16;R489;R;D
720575940631025980;5;720575940629424254;Tm1;R489;R;D
720575940625531832;3;720575940629424254;Tm23;R489;R;D
720575940611502546;3;720575940629424254;L4;R489;R;D
720575940588986505;3;720575940629424254;chunk-N.I.;R489;R;D
720575940616270619;2;720575940629424254;;R489;R;D
720575940644440776;2;720575940629424254;;R489;R;D
720575940611462037;2;720575940629424254;;R489;R;D
720575940630931539;2;720575940629424254;Tm16;R489;R;D
720575940636912986;2;720575940629424254;C3;R489;R;D
720575940613865183;1;720575940629424254;Mi4;R489;R;D
720575940441549295;1;720575940629424254;;R489;R;D
720575940629502538;1;720575940629424254;PS125;R489;R;D
720575940627299358;1;720575940629424254;TmY15;R489;R;D
720575940608549571;1;720575940629424254;Tm16;R489;R;D
720575940609677833;1;720575940629424254;;R489;R;D
720575940443238026;1;720575940629424254;;R489;R;D
720575940629429118;1;720575940629424254;;R489;R;D
720575940616124253;1;720575940629424254;;R489;R;D
720575940626029200;1;720575940629424254;C3;R489;R;D
720575940626735209;1;720575940629424254;;R489;R;D
720575940457500623;1;720575940629424254;;R489;R;D
720575940627150650;1;720575940629424254;;R489;R;D
720575940638375494;1;720575940629424254;;R489;R;D
720575940614095144;1;720575940629424254;;R489;R;D
720575940613296370;1;720575940629424254;Dm12;R489;R;D
720575940630377319;1;720575940629424254;;R489;R;D
720575940627517592;1;720575940629424254;;R489;R;D
720575940613746090;1;720575940629424254;TmY15;R489;R;D
720575940626369086;34;720575940615972294;Mi4;R456;R;D
720575940608597084;30;720575940615972294;L3;R456;R;D
720575940612413026;10;720575940615972294;CT1;R456;R;D
720575940629884571;8;720575940615972294;Tm16;R456;R;D
720575940632495890;7;720575940615972294;Tm16;R456;R;D
720575940630804933;6;720575940615972294;C3;R456;R;D
720575940620413144;4;720575940615972294;ML1;R456;R;D
720575940624017800;4;720575940615972294;TmY15;R456;R;D
720575940616167837;4;720575940615972294;Tm20;R456;R;D
720575940621605997;3;720575940615972294;T5b;R456;R;D
720575940609238437;3;720575940615972294;chunk-N.I.;R456;R;D
720575940617591901;3;720575940615972294;N.I.;R456;R;D
720575940645131287;3;720575940615972294;Mi4;R456;R;D
720575940631248343;2;720575940615972294;Dm12;R456;R;D
720575940620511537;2;720575940615972294;ML1;R456;R;D
720575940619050398;2;720575940615972294;;R456;R;D
720575940613499378;2;720575940615972294;;R456;R;D
720575940624496874;2;720575940615972294;C2;R456;R;D
720575940633093459;2;720575940615972294;L4;R456;R;D
720575940627016281;2;720575940615972294;;R456;R;D
720575940587080624;1;720575940615972294;;R456;R;D
720575940653577974;1;720575940615972294;;R456;R;D
720575940639901501;1;720575940615972294;;R456;R;D
720575940634349523;1;720575940615972294;;R456;R;D
720575940513926427;1;720575940615972294;;R456;R;D
720575940617447585;1;720575940615972294;;R456;R;D
720575940625480250;1;720575940615972294;Tm1;R456;R;D
720575940622119518;28;720575940636791386;L3;R464;R;V
720575940610510531;8;720575940636791386;TmY15;R464;R;V
720575940646092910;8;720575940636791386;Mi4;R464;R;V
720575940612413026;7;720575940636791386;CT1;R464;R;V
720575940636011455;5;720575940636791386;T5c;R464;R;V
720575940631379707;4;720575940636791386;C3;R464;R;V
720575940615388562;3;720575940636791386;Tm16;R464;R;V
720575940617870593;3;720575940636791386;Tm16;R464;R;V
720575940621278401;2;720575940636791386;L4;R464;R;V
720575940625525740;2;720575940636791386;OA-AL2b2-L1;R464;R;V
720575940629766479;2;720575940636791386;;R464;R;V
720575940613846424;2;720575940636791386;;R464;R;V
720575940614318973;2;720575940636791386;;R464;R;V
720575940624356755;2;720575940636791386;;R464;R;V
720575940605268713;2;720575940636791386;;R464;R;V
720575940634691553;2;720575940636791386;Dm12;R464;R;V
720575940629201923;2;720575940636791386;;R464;R;V
720575940618077725;2;720575940636791386;;R464;R;V
720575940617019698;2;720575940636791386;;R464;R;V
720575940621912948;2;720575940636791386;;R464;R;V
720575940615244690;1;720575940636791386;Mi4;R464;R;V
720575940631438935;1;720575940636791386;TmY15;R464;R;V
720575940605544108;1;720575940636791386;L4;R464;R;V
720575940612379634;1;720575940636791386;Tm1;R464;R;V
720575940602984953;1;720575940636791386;;R464;R;V
720575940636000666;1;720575940636791386;ML1;R464;R;V
720575940630271799;1;720575940636791386;C2;R464;R;V
720575940642535643;1;720575940636791386;Dm12;R464;R;V
720575940638036452;1;720575940636791386;;R464;R;V
720575940484634237;1;720575940636791386;;R464;R;V
720575940636717816;1;720575940636791386;ML1;R464;R;V
720575940529154780;1;720575940636791386;;R464;R;V
720575940624443319;1;720575940636791386;;R464;R;V
720575940611523938;1;720575940636791386;;R464;R;V
720575940620365556;1;720575940636791386;;R464;R;V
720575940618758458;1;720575940636791386;;R464;R;V
720575940627705603;1;720575940636791386;;R464;R;V
720575940624372360;1;720575940636791386;;R464;R;V
720575940623243485;1;720575940636791386;Dm12;R464;R;V
720575940609872286;1;720575940636791386;;R464;R;V
720575940627055768;1;720575940636791386;;R464;R;V
720575940621345857;1;720575940636791386;L3;R464;R;V
720575940624217319;1;720575940636791386;;R464;R;V
720575940632433100;44;720575940626549020;L3;R523;R;D
720575940624593643;22;720575940626549020;Mi4;R523;R;D
720575940612413026;20;720575940626549020;CT1;R523;R;D
720575940622655587;7;720575940626549020;Tm16;R523;R;D
720575940635670135;7;720575940626549020;Tm16;R523;R;D
720575940623783437;6;720575940626549020;Dm12;R523;R;D
720575940631696377;4;720575940626549020;Dm9;R523;R;D
720575940614708236;4;720575940626549020;C3;R523;R;D
720575940623599740;4;720575940626549020;Dm12;R523;R;D
720575940629502538;4;720575940626549020;PS125;R523;R;D
720575940631154140;3;720575940626549020;Tm16;R523;R;D
720575940624763901;3;720575940626549020;Mi13;R523;R;D
720575940638494441;3;720575940626549020;L4;R523;R;D
720575940636523188;2;720575940626549020;ML1;R523;R;D
720575940619147291;2;720575940626549020;;R523;R;D
720575940614103347;2;720575940626549020;L3;R523;R;D
720575940633206156;2;720575940626549020;;R523;R;D
720575940621082049;2;720575940626549020;L4;R523;R;D
720575940617405755;2;720575940626549020;Mi4;R523;R;D
720575940637474928;2;720575940626549020;C3;R523;R;D
720575940629270544;1;720575940626549020;;R523;R;D
720575940625552280;1;720575940626549020;;R523;R;D
720575940629966380;1;720575940626549020;;R523;R;D
720575940624592619;1;720575940626549020;;R523;R;D
720575940634109154;1;720575940626549020;TmY15;R523;R;D
720575940621102502;1;720575940626549020;;R523;R;D
720575940620860245;1;720575940626549020;;R523;R;D
720575940639953742;1;720575940626549020;TmY15;R523;R;D
720575940607808457;1;720575940626549020;ML1;R523;R;D
720575940626589768;1;720575940626549020;;R523;R;D
720575940621840833;1;720575940626549020;C2;R523;R;D
720575940622594124;1;720575940626549020;;R523;R;D
720575940619986123;1;720575940626549020;;R523;R;D
720575940627790076;1;720575940626549020;;R523;R;D
720575940482174995;1;720575940626549020;;R523;R;D
720575940611916242;1;720575940626549020;;R523;R;D
720575940620131889;1;720575940626549020;Mi13;R523;R;D
720575940632777320;1;720575940626549020;OA-AL2b2-R2;R523;R;D
720575940626934141;1;720575940626549020;L3;R523;R;D
720575940626863512;1;720575940626549020;Mi4;R523;R;D
720575940629426475;1;720575940626549020;L3;R523;R;D
720575940617184315;43;720575940632532536;L3;R543;R;D
720575940612413026;29;720575940632532536;CT1;R543;R;D
720575940613751466;11;720575940632532536;Mi4;R543;R;D
720575940605886142;7;720575940632532536;Tm16;R543;R;D
720575940632539407;5;720575940632532536;Dm12;R543;R;D
720575940636386411;5;720575940632532536;ML1;R543;R;D
720575940628378311;4;720575940632532536;Mi4;R543;R;D
720575940621332102;4;720575940632532536;Tm1;R543;R;D
720575940651270902;3;720575940632532536;TmY17;R543;R;D
720575940615956118;2;720575940632532536;;R543;R;D
720575940653413622;2;720575940632532536;C2;R543;R;D
720575940613869487;2;720575940632532536;Mi13;R543;R;D
720575940623684946;2;720575940632532536;;R543;R;D
720575940599780951;1;720575940632532536;;R543;R;D
720575940620320336;1;720575940632532536;L4;R543;R;D
720575940623025413;1;720575940632532536;;R543;R;D
720575940623945224;1;720575940632532536;;R543;R;D
720575940619732544;1;720575940632532536;;R543;R;D
720575940640077400;1;720575940632532536;;R543;R;D
720575940627254409;1;720575940632532536;Mi4;R543;R;D
720575940629136506;1;720575940632532536;;R543;R;D
720575940624620779;1;720575940632532536;;R543;R;D
720575940626298156;1;720575940632532536;;R543;R;D
720575940622997628;1;720575940632532536;C2;R543;R;D
720575940612369114;1;720575940632532536;;R543;R;D
720575940626316730;1;720575940632532536;L4;R543;R;D
720575940624486729;1;720575940632532536;Mi4;R543;R;D
720575940628650639;1;720575940632532536;;R543;R;D
720575940633859923;1;720575940632532536;;R543;R;D
720575940607808457;1;720575940632532536;ML1;R543;R;D
720575940619209931;1;720575940632532536;;R543;R;D
720575940620312048;1;720575940632532536;;R543;R;D
720575940627732313;1;720575940632532536;ML1;R543;R;D
720575940644787310;1;720575940632532536;;R543;R;D
720575940633791513;1;720575940632532536;;R543;R;D
720575940568584813;1;720575940632532536;;R543;R;D
720575940618214484;1;720575940632532536;Tm16;R543;R;D
720575940640913571;27;720575940620425808;L3;R538;R;D
720575940612413026;21;720575940620425808;CT1;R538;R;D
720575940630003834;20;720575940620425808;Mi4;R538;R;D
720575940607165727;6;720575940620425808;chunk-N.I.;R538;R;D
720575940610072644;5;720575940620425808;Mi4;R538;R;D
720575940623736873;4;720575940620425808;Tm16;R538;R;D
720575940632363150;4;720575940620425808;TmY17;R538;R;D
720575940616351686;2;720575940620425808;Tm1;R538;R;D
720575940618992797;2;720575940620425808;ML1;R538;R;D
720575940622689612;2;720575940620425808;;R538;R;D
720575940623783437;2;720575940620425808;Dm12;R538;R;D
720575940596473907;2;720575940620425808;;R538;R;D
720575940626786490;2;720575940620425808;;R538;R;D
720575940628537031;2;720575940620425808;;R538;R;D
720575940605885286;2;720575940620425808;L4;R538;R;D
720575940622113633;2;720575940620425808;;R538;R;D
720575940624997560;2;720575940620425808;Mi13;R538;R;D
720575940633247652;2;720575940620425808;;R538;R;D
720575940612726980;2;720575940620425808;;R538;R;D
720575940631154140;2;720575940620425808;Tm16;R538;R;D
720575940607808457;1;720575940620425808;ML1;R538;R;D
720575940607407746;1;720575940620425808;;R538;R;D
720575940584493132;1;720575940620425808;;R538;R;D
720575940620645709;1;720575940620425808;;R538;R;D
720575940622626985;1;720575940620425808;;R538;R;D
720575940623440086;1;720575940620425808;TmY15;R538;R;D
720575940615992070;1;720575940620425808;L4;R538;R;D
720575940496574118;1;720575940620425808;;R538;R;D
720575940615951372;1;720575940620425808;;R538;R;D
720575940629948176;1;720575940620425808;;R538;R;D
720575940624264009;20;720575940630497986;L3;R539;R;D
720575940612413026;20;720575940630497986;CT1;R539;R;D
720575940610072644;10;720575940630497986;Mi4;R539;R;D
720575940620977590;8;720575940630497986;Tm16;R539;R;D
720575940624355583;6;720575940630497986;C3;R539;R;D
720575940623783437;5;720575940630497986;Dm12;R539;R;D
720575940627065899;4;720575940630497986;L4;R539;R;D
720575940635670135;3;720575940630497986;Tm16;R539;R;D
720575940629502538;3;720575940630497986;PS125;R539;R;D
720575940616161241;3;720575940630497986;Tm20;R539;R;D
720575940623736873;3;720575940630497986;Tm16;R539;R;D
720575940606166139;2;720575940630497986;;R539;R;D
720575940623669036;2;720575940630497986;;R539;R;D
720575940619813767;2;720575940630497986;;R539;R;D
720575940616242833;2;720575940630497986;Mi13;R539;R;D
720575940627373072;2;720575940630497986;;R539;R;D
720575940627758869;1;720575940630497986;Mi4;R539;R;D
720575940425338260;1;720575940630497986;;R539;R;D
720575940624997560;1;720575940630497986;Mi13;R539;R;D
720575940619676619;1;720575940630497986;;R539;R;D
720575940463434010;1;720575940630497986;;R539;R;D
720575940634975900;1;720575940630497986;;R539;R;D
720575940453364300;1;720575940630497986;;R539;R;D
720575940642393051;1;720575940630497986;;R539;R;D
720575940578229601;1;720575940630497986;;R539;R;D
720575940614710509;1;720575940630497986;N.I.;R539;R;D
720575940625230323;1;720575940630497986;;R539;R;D
720575940636523188;1;720575940630497986;ML1;R539;R;D
720575940609948228;1;720575940630497986;Mi13;R539;R;D
720575940626863512;1;720575940630497986;Mi4;R539;R;D
720575940601164950;1;720575940630497986;;R539;R;D
720575940620373009;1;720575940630497986;Mi4;R539;R;D
720575940625902264;1;720575940630497986;;R539;R;D
720575940614103347;33;720575940614873775;L3;R518;R;D
720575940612413026;17;720575940614873775;CT1;R518;R;D
720575940626863512;12;720575940614873775;Mi4;R518;R;D
720575940629502538;8;720575940614873775;PS125;R518;R;D
720575940628145064;6;720575940614873775;Tm20;R518;R;D
720575940612194201;6;720575940614873775;Tm1;R518;R;D
720575940614877285;5;720575940614873775;chunk-N.I.;R518;R;D
720575940623599740;5;720575940614873775;Dm12;R518;R;D
720575940623783437;4;720575940614873775;Dm12;R518;R;D
720575940618761243;3;720575940614873775;L4;R518;R;D
720575940635670135;3;720575940614873775;Tm16;R518;R;D
720575940620054101;3;720575940614873775;C3;R518;R;D
720575940620417963;3;720575940614873775;Tm2;R518;R;D
720575940631154140;3;720575940614873775;Tm16;R518;R;D
720575940633206156;2;720575940614873775;;R518;R;D
720575940624013962;2;720575940614873775;;R518;R;D
720575940609948228;2;720575940614873775;Mi13;R518;R;D
720575940629093737;2;720575940614873775;;R518;R;D
720575940626934141;2;720575940614873775;L3;R518;R;D
720575940617590929;2;720575940614873775;;R518;R;D
720575940625480940;2;720575940614873775;TmY15;R518;R;D
720575940620977590;2;720575940614873775;Tm16;R518;R;D
720575940620305624;1;720575940614873775;TmY17;R518;R;D
720575940628889543;1;720575940614873775;Mi13;R518;R;D
720575940621337153;1;720575940614873775;;R518;R;D
720575940639953742;1;720575940614873775;TmY15;R518;R;D
720575940619676619;1;720575940614873775;;R518;R;D
720575940626884441;1;720575940614873775;;R518;R;D
720575940605580768;1;720575940614873775;;R518;R;D
720575940629699063;1;720575940614873775;;R518;R;D
720575940610758008;1;720575940614873775;;R518;R;D
720575940614710509;1;720575940614873775;N.I.;R518;R;D
720575940633690766;1;720575940614873775;TmY17;R518;R;D
720575940630998359;1;720575940614873775;L3;R518;R;D
720575940629426475;1;720575940614873775;L3;R518;R;D
720575940617817693;1;720575940614873775;;R518;R;D
720575940551733535;1;720575940614873775;;R518;R;D
720575940626613178;40;720575940622028528;L3;R550;R;D
720575940612413026;22;720575940622028528;CT1;R550;R;D
720575940620373009;14;720575940622028528;Mi4;R550;R;D
720575940640812240;10;720575940622028528;C3;R550;R;D
720575940634181587;7;720575940622028528;Tm1;R550;R;D
720575940636523188;6;720575940622028528;ML1;R550;R;D
720575940620977590;5;720575940622028528;Tm16;R550;R;D
720575940629502538;5;720575940622028528;PS125;R550;R;D
720575940621508261;4;720575940622028528;chunk-N.I.;R550;R;D
720575940626044942;3;720575940622028528;OA-AL2b2;R550;R;D
720575940612158916;3;720575940622028528;chunk-N.I.;R550;R;D
720575940635670135;3;720575940622028528;Tm16;R550;R;D
720575940618881694;3;720575940622028528;Tm20;R550;R;D
720575940596342323;2;720575940622028528;;R550;R;D
720575940624997560;2;720575940622028528;Mi13;R550;R;D
720575940614411154;2;720575940622028528;;R550;R;D
720575940620436912;2;720575940622028528;;R550;R;D
720575940631237431;2;720575940622028528;pMP7;R550;R;D
720575940625480940;2;720575940622028528;TmY15;R550;R;D
720575940626545200;2;720575940622028528;Dm12;R550;R;D
720575940637678558;2;720575940622028528;L4;R550;R;D
720575940633244463;2;720575940622028528;;R550;R;D
720575940598707983;2;720575940622028528;;R550;R;D
720575940623783437;2;720575940622028528;Dm12;R550;R;D
720575940632777320;2;720575940622028528;OA-AL2b2-R2;R550;R;D
720575940636481513;2;720575940622028528;;R550;R;D
720575940609024451;1;720575940622028528;;R550;R;D
720575940621672107;1;720575940622028528;;R550;R;D
720575940628899323;1;720575940622028528;L4;R550;R;D
720575940632345931;1;720575940622028528;;R550;R;D
720575940629847707;1;720575940622028528;;R550;R;D
720575940606187180;1;720575940622028528;;R550;R;D
720575940618191453;1;720575940622028528;;R550;R;D
720575940627432469;1;720575940622028528;C3;R550;R;D
720575940630476619;1;720575940622028528;;R550;R;D
720575940591117162;1;720575940622028528;;R550;R;D
720575940610000853;1;720575940622028528;;R550;R;D
720575940630589548;1;720575940622028528;Mi13;R550;R;D
720575940622895044;1;720575940622028528;;R550;R;D
720575940630983767;30;720575940617507001;L3;R529;R;D
720575940621900502;25;720575940617507001;Mi4;R529;R;D
720575940612413026;21;720575940617507001;CT1;R529;R;D
720575940627996285;8;720575940617507001;OA-AL2b2;R529;R;D
720575940626545200;4;720575940617507001;Dm12;R529;R;D
720575940630268571;3;720575940617507001;Tm23;R529;R;D
720575940623736873;3;720575940617507001;Tm16;R529;R;D
720575940641225435;3;720575940617507001;C2;R529;R;D
720575940620961974;3;720575940617507001;T5a;R529;R;D
720575940633446507;3;720575940617507001;L4;R529;R;D
720575940644642339;3;720575940617507001;Y3;R529;R;D
720575940623184929;2;720575940617507001;Mi4;R529;R;D
720575940621185926;2;720575940617507001;Tm16;R529;R;D
720575940626250384;2;720575940617507001;;R529;R;D
720575940625480940;2;720575940617507001;TmY15;R529;R;D
720575940620977590;2;720575940617507001;Tm16;R529;R;D
720575940627732313;2;720575940617507001;ML1;R529;R;D
720575940624589862;2;720575940617507001;;R529;R;D
720575940622516182;2;720575940617507001;L4;R529;R;D
720575940653213174;1;720575940617507001;;R529;R;D
720575940628365574;1;720575940617507001;;R529;R;D
720575940618334649;1;720575940617507001;;R529;R;D
720575940614424062;1;720575940617507001;;R529;R;D
720575940524913420;1;720575940617507001;;R529;R;D
720575940626662174;1;720575940617507001;;R529;R;D
720575940607264458;1;720575940617507001;;R529;R;D
720575940639159118;1;720575940617507001;;R529;R;D
720575940623599740;1;720575940617507001;Dm12;R529;R;D
720575940637025903;1;720575940617507001;;R529;R;D
720575940610680746;1;720575940617507001;;R529;R;D
720575940629662711;1;720575940617507001;;R529;R;D
720575940616487327;1;720575940617507001;Tm16;R529;R;D
720575940630589548;1;720575940617507001;Mi13;R529;R;D
720575940618992797;1;720575940617507001;ML1;R529;R;D
720575940624013962;1;720575940617507001;;R529;R;D
720575940621066177;1;720575940617507001;;R529;R;D
720575940624570771;1;720575940617507001;Mi4;R529;R;D
720575940625992496;36;720575940623320873;L3;R551;R;V
720575940612413026;19;720575940623320873;CT1;R551;R;V
720575940624245652;10;720575940623320873;Mi4;R551;R;V
720575940630824441;3;720575940623320873;Tm16;R551;R;V
720575940620623307;3;720575940623320873;L4;R551;R;V
720575940628069393;3;720575940623320873;C2;R551;R;V
720575940622366836;2;720575940623320873;ML1;R551;R;V
720575940637328350;2;720575940623320873;Tm1;R551;R;V
720575940630277888;2;720575940623320873;;R551;R;V
720575940613342914;2;720575940623320873;;R551;R;V
720575940628864771;2;720575940623320873;Dm12;R551;R;V
720575940629881660;2;720575940623320873;TmY17;R551;R;V
720575940606190770;1;720575940623320873;TmY15;R551;R;V
720575940632777320;1;720575940623320873;OA-AL2b2-R2;R551;R;V
720575940641852405;1;720575940623320873;;R551;R;V
720575940544161568;1;720575940623320873;;R551;R;V
720575940622410736;1;720575940623320873;;R551;R;V
720575940639753013;1;720575940623320873;Dm12;R551;R;V
720575940608041074;1;720575940623320873;;R551;R;V
720575940544097312;1;720575940623320873;;R551;R;V
720575940607941762;1;720575940623320873;Dm12;R551;R;V
720575940386467495;1;720575940623320873;;R551;R;V
720575940525954375;1;720575940623320873;;R551;R;V
720575940618254917;1;720575940623320873;C3;R551;R;V
720575940632671149;1;720575940623320873;Dm12;R551;R;V
720575940626044942;1;720575940623320873;OA-AL2b2-R1;R551;R;V
720575940635183002;1;720575940623320873;;R551;R;V
720575940628888040;1;720575940623320873;;R551;R;V
720575940544021510;1;720575940623320873;;R551;R;V
720575940617108539;1;720575940623320873;Mi13;R551;R;V
720575940641257973;34;720575940635525215;L3;R535;R;D
720575940623692179;24;720575940635525215;Mi4;R535;R;D
720575940612413026;15;720575940635525215;CT1;R535;R;D
720575940605954784;6;720575940635525215;chunk-N.I.;R535;R;D
720575940627732313;6;720575940635525215;ML1;R535;R;D
720575940606795878;6;720575940635525215;Tm1;R535;R;D
720575940618639334;4;720575940635525215;ML1;R535;R;D
720575940629502538;4;720575940635525215;PS125;R535;R;D
720575940627173220;4;720575940635525215;Tm16;R535;R;D
720575940623585404;3;720575940635525215;chunk-N.I.;R535;R;D
720575940626941840;3;720575940635525215;Tm16;R535;R;D
720575940637035918;3;720575940635525215;Tm20;R535;R;D
720575940625041127;3;720575940635525215;Tm2;R535;R;D
720575940657687425;2;720575940635525215;;R535;R;D
720575940632777320;2;720575940635525215;OA-AL2b2-R2;R535;R;D
720575940642802592;1;720575940635525215;;R535;R;D
